Project Name,Test Function,Smell Type
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>UpdateBoneFPS_TrackingFPS_Async_Test,GeneralFixture
UMI3D@UMI3D-SDK,EmoteManager_Test<>StopEmote_NoEmotePlaying,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoRecorderPlayTest<>Can_Record_And_Upload_Multiple_Chunks,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomRaycast,GeneralFixture
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldDoublePoints,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>OriginAlwaysHidden,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearOrigin,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>DefaultValueOneInitialValueZero,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyDeeplyNestedBranch,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyWithOffsetAndDiverge,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SettingFillClockwiseMarksVerticesAsDirty,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToRaycastConverterTest<>ConvertFromSphereCast,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ScrollRectTests<>GetBoundsShouldEncapsulateAllCorners,GeneralFixture
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncAllBones_Async_Test,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearDestinationPointOverrideInactiveComponent,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestVerticallyContrainedCalculateLayoutVertical,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>UpdateFrame_PreviousDistantControllers,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchOneModalEventAndCheckSource,GeneralFixture
willychang21@MapboxARGame,line<>DistanceInMiles,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerEnterLeftClickExitShouldPress,GeneralFixture
dioram@Elektronik,ContainerTreeTests<>TakeSnapshot,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,MaskTests<>GetModifiedMaterialReturnsDesiredMaterialWithMultipleMasks,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>UpdateBindingActivation,GeneralFixture
UMI3D@UMI3D-SDK,SkeletonAnimationNodeLoader_Test<>CanReadUMI3DExtension_IsNotSkeletonAnimationNodeDto,GeneralFixture
vimeo@vimeo-unity-sdk,AVProVideoPlayTest<>Can_Stream_Video_With_Valid_Token,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnyTagRuleTest<>AcceptInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomCapsuleCastAll,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,InputModuleTests<>MouseOutsideMaskRectTransform_WhileInsidePaddedArea_PerformsClick,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>WriteTrackingFrame_NoTrackedSkeletonBoneController,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>FocusChangeFullIntegration,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearTargetPointValidityInactiveGameObject,GeneralFixture
pcriadoperez@readyPlayer2,TransformExtensionsTests<>BoundsColliderChild,GeneralFixture
icosa-gallery@open-brush,<>TestEquality,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetTargetInactiveComponent,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveAllBindings,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>OnDeselectShouldUnsetSelectedState,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>Compute_EmptyList,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>SaveOrientationWithNoTargetWithPivotDoCancelReset,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearPhysicsCast,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>GhostCanResetPosition,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>CollidingWithGhostHomeSelectsANewPath,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyAndDiverge,GeneralFixture
dioram@Elektronik,RetranslatorTests<>TrackedObjectsTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTargetValidityInactiveGameObject,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToInt64,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingCanvasGroupNotInteractableShouldMakeSelectableNotInteractable,GeneralFixture
UMI3D@UMI3D-SDK,EmotesConfigLoader_Test<>ReadUMI3DProperty_IsNotEmotesConfig,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>FoodIsActivated,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingNotInteractableShouldDisable,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomBoxCastIgnoreLayers,GeneralFixture
39M@M,RingBufferTest<>InvalidCapacity,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentParentCanvasGroupInteractableShouldMakeSelectableInteractable,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerCollisionTests<>ShouldDieWhenCollidingWithAnimatedObstacle,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>CollidingWithGhostHomeResetsGhost,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoRecorderTest<>Recording_State_True_When_Recording,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomBoxCast,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomBoxCastIgnoreTrigger,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ContentSizeFitterTests<>TestFitModeUnconstrained,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetTargetInvalid,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>EventsNotEmittedOnInactiveGameObject,GeneralFixture
UMI3D@UMI3D-SDK,AnimatedSubskeleton_Test<>Test_GetPose_NoAnimation,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoPlayerPlayTest<>Can_Stream_Video_With_Valid_Production_Token,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ToggleGroupTests<>DisallowSwitchOffShouldDisableToggleWhenClicking,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomSphereCastIgnoreLayers,GeneralFixture
Unity-Technologies@EditorXR,EditorXRUtilsTests<>AddComponent_AddsToObject_TypeAsArg,GeneralFixture
willychang21@MapboxARGame,FileSourceTest<>AccessTokenSet,GeneralFixture
augcog@ISAACS_Interface,ProbeExtractorCsTest<>ExtractProbes,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchDoubleGlobalEventCheckSource,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ValidSurface,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestToInt64,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SelectWithNoEventSystemShouldNotCrash,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>SaveOrientationWithNoTargetWithNoPivotDoCancelReset,GeneralFixture
iamtomhewitt@vr-pacman,PacmanCollisionTests<>CollidingWithTeleporterMovesPlayer,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,InputModuleTests<>DragCallbacksDoGetCalled,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,NegationRuleTest<>RefusesEmpty,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>SetSearchDirectionX,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerHudTests<>ShouldSetTextsCorrectly,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>ClearPivotWithPivot,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearOriginInactiveComponent,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnLeafChildEffectOnlyThatChild,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicRaycasterTests<>GraphicOnTheSamePlaneAsTheCameraCanBeTargetedForEvents,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomRaycastIgnoreTrigger,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetApplyRotationOffsetOnAxisX,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTargetValidity,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromUInt16,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTrackerTest<>IsActiveNoSource,GeneralFixture
iamtomhewitt@vr-pacman,PacmanCollisionTests<>CollidingWithFoodDeactivatesFood,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToCapsuleCastConverterTest<>ConvertFromSphereCast,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_WithAnchoring,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>SavePositionSourceNotEqualTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearTargetValidityInactiveGameObject,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToInt32,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>SetDestinationOffsetX,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetOffsetValid,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>CheckConditions_OneFalse,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>SetSearchDirectionZ,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanSpawnCherry,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>TryActivate_Environmental,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetTargetValid,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>DefaultValueFalseAndInitialValueTrue,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyCacheDeeplyNestedBranch,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,CollisionNotifierMock<>EventDataEquals,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ActionRuleTest<>AcceptInactiveComponent,GeneralFixture
iamtomhewitt@vr-pacman,PacmanCollisionTests<>CollidingWithCherryIncreasesScore,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>AddSusbskeleton_Null,GeneralFixture
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_WithParent_WorldPositionStays,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearOriginInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CastPointsInvalidTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>Modify,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTargetValidityInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ActionRuleTest<>AcceptInactiveGameObject,GeneralFixture
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_OneArg_ClonesActiveAtOrigin,GeneralFixture
vimeo@vimeo-unity-sdk,DepthkitPlayTest<>Can_Play_Adaptive_Volumetric_Video_With_Valid_Token_And_AVPro_Video,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTarget,GeneralFixture
icosa-gallery@open-brush,FbxManagerTest<>TestUsing,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearRepeatedSegmentInactiveComponent,GeneralFixture
augcog@ISAACS_Interface,DirectionResourceTest<>SetInvalidBearings,GeneralFixture
dioram@Elektronik-Tools-2.0,RetranslatorTests<>LinesTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnyLayerRuleTest<>RefusesEmpty,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToRaycastConverterTest<>ConvertFromBoxCast,GeneralFixture
dioram@Elektronik-Tools-2.0,RetranslatorTests<>TrackedObjectsTest,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestFromInt16,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,RawImageTest<>Sprite_Material,GeneralFixture
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncAllBones_Test,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanMakeGhostsEdibleButNotIfTheyAreRunningHome,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>TryActivatePoseAnimator,GeneralFixture
iamtomhewitt@jet-dash-vr,UiTests<>ShouldShowIcon,GeneralFixture
iamtomhewitt@jet-dash-vr,HighscoreManagerTests<>ShouldSaveNewDistanceScore,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyAndDiverge,GeneralFixture
UMI3D@UMI3D-SDK,EmoteManager_Test<>PlayEmote_Available,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>WriteTrackingFrame_NoTrackedSkeletonBoneController_NoAsyncBone,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>DefaultValueOneInitialValueOne,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>ClearOffsetInactiveGameObject,GeneralFixture
UMI3D@UMI3D-SDK,EmoteLoader_Test<>SetUMI3DProperty_AnimationEmote,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>AddSusbskeleton_AnimatedSusbskeleton,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerEnterThenSetNotInteractableThenExitThenSetInteractableShouldSetStateToDefault,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>StopMovingWorks,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerScoreTests<>ShouldAddBonusPoints,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_CannotLoad,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>StopPoseClip_Null,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>GetTotalBytes_Returns_Zero_Even_If_No_Chunks_Are_Created,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>StartWatchActivationConditions,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearTargetValidityInactiveComponent,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StopPose_Empty,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>EventsNotEmittedOnDisabledComponent,GeneralFixture
iamtomhewitt@jet-dash-vr,HighscoreManagerTests<>ShouldNotSaveDistanceScore,GeneralFixture
PastaTime@DataRepVR,ShapePoolGetAuto<>WithChild,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_Upgrade,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchModalEvent,GeneralFixture
vimeo@vimeo-unity-sdk,VideoChunkTest<>UploadError_Retries_Upload,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>BoolValueInactiveGameObject,GeneralFixture
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncBoneFPS_Test,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>SegmentAndDestinationAlwaysVisible,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>Init_Works,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearOrigin,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestToInt32,GeneralFixture
willychang21@MapboxARGame,DirectionResourceTest<>SetInvalidRadiuses_TooSmall,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CursorLockDuration,GeneralFixture
icosa-gallery@open-brush,FbxLayerTest<>TestEquality,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AverageVelocityEstimatorMock<>IsActiveNoSource,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>ApplyPoseRequest_Stop,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>UpdateSkeleton,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToSphereCastConverterTest<>ConvertFromLinecast,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>MissingSurface,GeneralFixture
UMI3D@UMI3D-SDK,EmoteLoader_Test<>CanReadUMI3DExtension_IsNotEmoteDto,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingCurrentSelectedSelectableNonInteractableShouldNullifyCurrentSelected,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetApplyRotationOffsetOnAxisZ,GeneralFixture
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_SetRunInEditMode,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>OriginAlwaysVisible,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsDragCurveOffset,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>SetDestinationOffsetZ,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToLinecastConverterTest<>ConvertFromRaycast,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,LayoutGroupScaling<>LayoutGroup_CorrectChildScaling,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanMakeGhostsEdible,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ListContainsRuleTest<>RefusesNullObjects,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>CreateChunks_Last_Chunk_Is_Remainder,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>GetCollaborativeSkeletons,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CastPointsValidTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>ResetToDefaultValue,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsInsufficientBeamLength,GeneralFixture
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Clear,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,RectMask2DClipping<>Mask2DRect_CorrectClipping,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_Null,GeneralFixture
UMI3D@UMI3D-SDK,EmoteLoader_Test<>CanReadUMI3DExtension_IsEmoteDto,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoPublisherTest<>PublishVideo_Breaks_When_Video_File_Doesnt_Exist,GeneralFixture
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_MappingA_CorrectResults,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchDoubleGlobalEvent,GeneralFixture
PastaTime@DataRepVR,InteractionCShapeTests<>CreateAndDestroyScene,GeneralFixture
UMI3D@UMI3D-SDK,EmoteManager_Test<>PlayEmote_Unavailable,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyCacheNull,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyInactiveGameObject,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchSingleGlobalEvent,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoPlayerPlayTest<>OnVideoMetadataLoad_Event_Triggered,GeneralFixture
augcog@ISAACS_Interface,CompressionTest<>Empty,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>Compute_ListWithEmpties,GeneralFixture
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestGetDirectArray,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnAfterDeserializeClampsFillAmountBetweenZeroAndOne,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>EventsNotEmittedOnDisabledComponent,GeneralFixture
immersivecognition@unity-experiment-framework,TestSessionBuilding<>SwapTrials,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ScrollRectTests<>UpdateBoundsShouldPad,GeneralFixture
icosa-gallery@open-brush,ResultJson<>FbxObjectCreateTest,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicRaycasterWorldSpaceCanvasTests<>GraphicRaycasterDoesNotHitGraphicBehindCameraFarClipPlane,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ParentCanvasIsSane<>RecalculatingAlphaOnReparentedInactiveObjectsDoesNotCrash,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToSphereCastConverterTest<>ConvertFromRaycast,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>RemoveSubskeleton_AnimatedSubskeleton,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>SaveOrientationInactiveGameObject,GeneralFixture
UMI3D@UMI3D-SDK,EmoteLoader_Test<>ReadUMI3DProperty,GeneralFixture
willychang21@MapboxARGame,TokenTest<>TokenMalformed,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearDestinationInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetTargetNullParameter,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>DestinationAlwaysHidden,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingInteractableToFalseTrueFalseShouldTweenToDisabledColor,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToSphereCastConverterTest<>ConvertFromSphereCast,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>SerializingMuseum_LoadingSavedMuseum_MuseumIsLoadedWithCorrectInformation,GeneralFixture
dioram@Elektronik,RetranslatorTests<>LinesTest,GeneralFixture
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestSetMappingMode,GeneralFixture
immersivecognition@unity-experiment-framework,TestBuildingFromCSV<>BuildFromTableWithBlockNum,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromUInt32,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestToUInt32,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>GetPose_InvalidHierarchy,GeneralFixture
UMI3D@UMI3D-SDK,SubskeletonDescriptionInterpolationPlayer_Test<>Play_WithParameters,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>Load_Video_Parses_Private_Video,GeneralFixture
UMI3D@UMI3D-SDK,EmotesConfigLoader_Test<>SetUMI3DProperty_NotEmotesConfigDto,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>CreateSkeleton_NullParent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearPhysicsCastInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,GameObjectsAssociationMock<>ProcessActivates,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearEventDataOriginTransformOverrideInactiveGameObject,GeneralFixture
vimeo@vimeo-unity-sdk,EncoderManagerTest<>Init_LookingGlass_Doesnt_Throw_Error_With_Missing_Quilt,GeneralFixture
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneBClamped_CorrectResults,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToRaycastConverterTest<>ConvertFromCapsuleCast,GeneralFixture
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestEquality,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>PowerupsAreActivated,GeneralFixture
UMI3D@UMI3D-SDK,EmoteManager_Test<>UpdateEmote_NotReceivedEmote,GeneralFixture
pcriadoperez@readyPlayer2,TransformExtensionsTests<>IterateNull,GeneralFixture
immersivecognition@unity-experiment-framework,TestFileSaver<>WriteManyFiles,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SetTestSprite,GeneralFixture
39M@M,ProduceConsumeBufferTest<>Test,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoRecorderPlayTest<>Multiple_Uploads_Work,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_PlacingSingleTile_TilePlaced,GeneralFixture
vimeo@vimeo-unity-sdk,EncoderManagerTest<>Init_LookingGlass_Render_Texture_Doesnt_Overide,GeneralFixture
immersivecognition@unity-experiment-framework,TestFileSaver<>EarlyExit,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeletonBone_Test<>ToControllerDto_BoneTypeNotNone_Test,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SceneWithNestedLayoutElementsLoad<>SceneWithNestedContentSizeFitterLoads,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>FloatValueNoParameter,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToLinecastConverterTest<>ConvertFromLinecast,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoRecorderTest<>Test_Enable_Comment_Mode_Default_Value,GeneralFixture
pcriadoperez@readyPlayer2,ActionExtensionsTests<>TestHasBeenRaisedThreeArgs,GeneralFixture
vimeo@vimeo-unity-sdk,DepthkitPlayTest<>Can_Play_Volumetric_Video_With_Valid_Token_And_Unity_VideoPlayer,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyNull,GeneralFixture
vimeo@vimeo-unity-sdk,EncoderManagerTest<>Init_LookingGlass_Render_Texture_Is_Overidden,GeneralFixture
UMI3D@UMI3D-SDK,EmotesConfigLoader_Test<>CanReadUMI3DExtension_IsNotEmoteDto,GeneralFixture
augcog@ISAACS_Interface,CompressionTest<>NotCompressed,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>PlayVideo_Sets_vimeoVideoId_With_Int,GeneralFixture
immersivecognition@unity-experiment-framework,TestSessionBuilding<>ShuffleTrials,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ActiveInHierarchyRuleTest<>RefusesEmpty,GeneralFixture
UMI3D@UMI3D-SDK,SubskeletonDescriptionInterpolationPlayer_Test<>End,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchSingleGlobalEventCheckSource,GeneralFixture
