Project Name,Test Function,Smell Type
icosa-gallery@open-brush,FbxConstraintScaleTest<>TestSetConstrainedObject,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileSize_Returns_Correct_Length_For_File,LazyTest
virtuallynaked@virtually-naked,MassMomentTest<>TestRotate,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleSameAngleDifferentForms,LazyTest
PastaTime@DataRepVR,InteractionCShapeTests<>EnableContactThenUpdate,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>AllParameters,LazyTest
UMI3D@UMI3D-SDK,EmoteLoader_Test<>ReadUMI3DProperty_IsNotEmote,LazyTest
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelper_ConvertToBaseStationTransmissionType_Converts_Unknown_Text_Correctly,LazyTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_GlobalDecode_Calculates_Correct_Surface_Position,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_08_GetMixedRealityDataProviderCollectionByInterface,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxATop_CorrectResults,LazyTest
vradarserver@vrs,TextContentTests<>TextContent_Load_Disposes_Of_Stream_By_Default,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestPollConnection,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanChangeActionsWhileEnabled,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAnglePositiveAndNegative,LazyTest
vradarserver@vrs,CidrTests<>Cidr_Equals_Returns_True_When_Properties_Match,LazyTest
FarahKamleh@Group4.Project3,GltfJsonUtilTests<>Empty_extensionsUsed,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_ReceivesNormalizedScrollWheelDelta,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxECenter_CorrectResults,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Copies_Visible_Receiver_Details,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>DeleteControlSchemeCommand_SelectsAnotherControlSchemeAfterDelete,LazyTest
vradarserver@vrs,ProximityGadgetClosestAircraftJsonTests<>ProximityGadgetClosestAircraftJson_ToModel_Converts_From_IAircraft_Correctly,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingObjects_RemoveObject_ObjectRemoved,LazyTest
Unity-Technologies@InputSystem,MemoryHelperTests<>Utilities_CanCompareMemoryBitRegions_AndIgnoreBitsUsingMask,LazyTest
icosa-gallery@open-brush,FbxExporterTest<>TestInitializeFileFormatInvalid,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>LanguageGerman,LazyTest
vradarserver@vrs,HttpContentHelperTests<>HttpContentHelper_FormUrlEncoded_Returns_FormUrlEncodedContent,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentParentCanvasGroupNotInteractableShouldNotMakeSelectableNotInteractableIfIgnoreParentGroups,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Clears_ServerConfigChanged_If_Not_Changed_V2_POST,LazyTest
icosa-gallery@open-brush,FbxConstraintScaleTest<>TestWorldUpObject,LazyTest
vrm-c@UniVRM,MeshDataTests<>SharedHasNormalTest,LazyTest
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestEndOnDestroy,LazyTest
icosa-gallery@open-brush,FbxTimeSpanTest<>TestComparison,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>OverviewSimplified,LazyTest
willychang21@MapboxARGame,TileCoverTest<>World,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector3Collection_Median,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingArt_AddArtOnTile_ArtAdded,LazyTest
dioram@Elektronik-Tools-2.0,ShapedTests<>Cube,LazyTest
vradarserver@vrs,TextContentTests<>TextContent_Load_Decodes_Bytes_Correctly,LazyTest
FarahKamleh@Group4.Project3,MaterialTests<>glTF_KHR_materials_unlit_Test,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Sets_IsMono_When_Running_Under_Mono,LazyTest
vradarserver@vrs,RoundTests<>Round_GroundSpeed_Does_Not_Crash_If_Passed_Excessive_Value,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithPrimitiveValue,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleSameAngleDifferentForms,LazyTest
FarahKamleh@Group4.Project3,MeshTests<>AccessorTest,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanReceiveNotificationWhenDeviceIsLostAndRegained,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_Upgrade,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_07_ValidateExtensionServiceName,LazyTest
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasScaleInvariance,LazyTest
hotbreakb@Capstone_Design,BitConverterTests<>TestFromInt16,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector3Collection_Average,LazyTest
RussellXie7@Unity_Hololens_Dev,VectorExtensionsTests<>Vector2Collection_Average_Empty,LazyTest
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelperTests_ConvertToString_BaseStationMessageType_Converts_All_Types_Correctly,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Returns_Correct_MimeType_For_Extension,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxAReversed_ParsesCorrectly,LazyTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_NameInJsonIsSetToEmptyString_IfCreatedFromObjectWithNullName,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>Tidy,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxFBottom_CorrectResults,LazyTest
Unity-Technologies@InputSystem,MemoryHelperTests<>Utilities_CanSetBitsInBuffer,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_TouchPointersAreKeptForOneFrameAfterRelease,LazyTest
mateo-a@holbertonschool-csharp,Tests<>MaxValue_of_ListNegatives,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromDouble,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>NestedObjectTest,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanReceiveNotificationWhenActionIsTriggered,LazyTest
dioram@Elektronik,Parsers<>ParsingPose,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_FalseNull,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>SaveControlSchemeCommand_PersistsControlSchemeInSerializedObject,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestRebaserLifeCycle,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>StopPoseClip_Null,LazyTest
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanBeDisabledAndEnabled,LazyTest
Innoactive@Creator,DefaultFileSystemTests<>Write,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileNameFromFullPath_Throws_If_RootFolder_Is_Null,LazyTest
dioram@Elektronik,RetranslatorTests<>ObservationsTest,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector2Collection_Average_Empty,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_07_02_DisableServicesByType,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>StringTest,LazyTest
icosa-gallery@open-brush,FbxAxisSystemTest<>TestDeepConvertScene,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>IncreasingGhostSpeedWorks,LazyTest
vrm-c@UniVRM,MeshTests<>AccessorTest,LazyTest
iamtomhewitt@vr-pacman,PacmanMovementTests<>PacmanMoves,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_Receiver_Returns_Null_If_Receiver_Is_HideFromWebSite,LazyTest
Innoactive@Creator,FileManagerTests<>Exists,LazyTest
icosa-gallery@open-brush,FbxAxisSystemTest<>TestConvertScene,LazyTest
iamtomhewitt@vr-pacman,PacmanCollisionTests<>CollidingWithFoodIncreasesScore,LazyTest
realitycollective@com.realitytoolkit.core,TextFixture_05_GazeProviderTests<>Test02_GazeProviderSetInactive,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_RemoveTileWhereArtIsLocated_ArtRemoved,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>IsLongitudeWrapped_Global_False,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxELeft_CorrectResults,LazyTest
Unity-Technologies@EditorXR,SetEditingContextImplementor<>LoadProjectSettings_IfAssetFound,LazyTest
Unity-Technologies@InputSystem,InputActionAssetManagerEditorTests<>Editor_InputActionAssetManager_CanDeleteAssetOnDisk,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CanAddActionMap,LazyTest
icosa-gallery@open-brush,FbxExporterTest<>TestInitializeFileFormatNegative,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>AsSimpleAsPossible,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>Utf8Test,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromUInt16,LazyTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidTangent_Anton,LazyTest
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestDontEndOnDestroy,LazyTest
virtuallynaked@virtually-naked,MassMomentTest<>TestMomentOfInertia,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentParentCanvasGroupNotInteractableShouldMakeSelectableNotInteractable,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestBoolConfigReadWrite,LazyTest
icosa-gallery@open-brush,FbxSceneTest<>TestBasics,LazyTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVerticesSmall_Parallel,LazyTest
UMI3D@UMI3D-SDK,AndPoseCondition_Test<>Check_TrueFalse,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CanSelectToplevelItemByName,LazyTest
vrm-c@UniVRM,MaterialTests<>glTF_KHR_materials_unlit_Test,LazyTest
Innoactive@Creator,DefaultFileSystemTests<>Exists,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_02_02_UnregisterMixedRealityExtensionServiceByTypeAndName,LazyTest
stefaanvermassen@virtual-museum-app,UserTest<>LoadUserInformation_LoadingUserData_UserDataLoaded,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_PrefersDefaultControlSchemeIfAvailable,LazyTest
FarahKamleh@Group4.Project3,BvhLoaderTests<>GuessBoneMapping_louise,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>DuplicateControlSchemeCommand_CreatesCopyOfControlSchemeWithUniqueNameEndingOnInt,LazyTest
dioram@Elektronik-Tools-2.0,ParsingTests<>VisualisationArraySimple,LazyTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanGetDisplayNameFromKeyboardKey,LazyTest
immersivecognition@unity-experiment-framework,TestTrackers<>DuplicateTrackersCausesError,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>GhostCanBecomeEdible,LazyTest
vradarserver@vrs,ProximityGadgetAircraftJsonTests<>ProximityGadgetAircraftJson_ToModel_Returns_List_Of_Aircraft_Transmitting_An_Emergency_Squawk,LazyTest
pcriadoperez@readyPlayer2,TransformExtensionsTests<>IterateNull,LazyTest
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanBeDisabledAndReenabled,LazyTest
icosa-gallery@open-brush,FbxConstraintScaleTest<>TestSetRotationOffset,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentCanvasGroupNotInteractableShouldMakeSelectableNotInteractable,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>AsSimpleAsPossible,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_WhenAssigningInputModuleAction_PreviousOwnedActionsAreDisabled,LazyTest
vrm-c@UniVRM,MaterialTests<>UnlitShaderImportTest,LazyTest
dioram@Elektronik-Tools-2.0,Parsers<>ImageParsing,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CallingIsPointerOverGameObject_FromActionCallback_ResultsInWarning,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>BooleanTest,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>ObjectTest,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Returns_Correct_MimeType_For_Extensions_With_Leading_Full_Stop,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Sets_ServerConfigChanged_If_Tile_Server_Settings_Downloaded_V2_GET,LazyTest
vradarserver@vrs,RoundTests<>Round_Coordinate_Does_Not_Crash_If_Passed_Excessive_Value,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_PlacingNeighbours_WallsDisappear,LazyTest
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutInputVertical,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>MedianLatLon_BoundingBoxA_CorrectResult,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_TriggeringAction_DoesNotAllocateGCMemory,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromMultipleTrackedDevices,LazyTest
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestGetAvatarConfigPath,LazyTest
dioram@Elektronik-Tools-2.0,Parsers<>ParsingTransform,LazyTest
FarahKamleh@Group4.Project3,GltfJsonUtilTests<>Replace_extensionsUsed,LazyTest
PastaTime@DataRepVR,InteractionCShapeTests<>EnableDebugFlags,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileNameFromFullPath_Throws_If_FileName_Does_Not_Start_With_RootFolder,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxATopRight_CorrectResults,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_ClickDraggingMouseDoesNotAllocateGCMemory,LazyTest
FarahKamleh@Group4.Project3,Dummy<>ExportingNullMeshTest,LazyTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanInterceptAndHandleDeviceCommands,LazyTest
vradarserver@vrs,HttpContentHelperTests<>HttpContentHelper_FormUrlEncoded_Sets_The_ContentType_Header,LazyTest
vrm-c@UniVRM,TempFile<>Migrate0to1,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_JoiningPlayerThroughButtonPress_WillFailIfDeviceIsNotUsableWithPlayerActions,LazyTest
FarahKamleh@Group4.Project3,BvhLoaderTests<>GuessBoneMapping_mocap2,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleAllPositive,LazyTest
stefaanvermassen@virtual-museum-app,ArtTest<>LoadArtInformation_LoadingArtData_ArtDataLoaded,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerMergedFeedJson_ToModel_MergedFeed_Returns_Null_If_MergedFeed_Is_HideFromWebSite,LazyTest
Innoactive@Creator,FileManagerTests<>Read,LazyTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanHandleModification,LazyTest
Unity-Technologies@EditorXR,SetEditingContextImplementor<>LoadUserSettings_OlderThanProjectSettings,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestSetDeviceFlags,LazyTest
KospY@BasSDK,FontEngineTests<>CreateFontAsset_from_FontObject,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>StopPoseClip,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>DuplicateControlSchemeCommand_CreatesCopyOfControlSchemeWithUniqueNameEndingOnString,LazyTest
immersivecognition@unity-experiment-framework,TestSettings<>DictToSettings,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromPointer,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_AlreadyPlayed,LazyTest
Innoactive@Creator,FileManagerTests<>Write,LazyTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_WhenControlsUpdateInActionMap_NotificationIsTriggered,LazyTest
vrm-c@UniVRM,JsonParserTest<>NestedObjectTest,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithCondition,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanOperateMultiplayerUIGloballyUsingMouse,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>GhostCanResetPosition,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_WhenBindingsAreReResolved_PointerStatesAreKeptInSync,LazyTest
FarahKamleh@Group4.Project3,Dummy<>SameMeshButDifferentMaterialExport,LazyTest
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanMakeGhostsEdibleButNotIfTheyAreRunningHome,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxCLatWrapped_ParsesCorrectly,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>CollidingWithGhostHomeResetsGhost,LazyTest
UMI3D@UMI3D-SDK,EmotesConfigLoader_Test<>ReadUMI3DProperty_IsNotEmotesConfig,LazyTest
vradarserver@vrs,HttpContentHelperTests<>HttpContentHelper_FormUrlEncoded_Throws_On_Second_Dimension_Too_Large,LazyTest
FarahKamleh@Group4.Project3,Dummy<>MeshHasNoRendererTest,LazyTest
UMI3D@UMI3D-SDK,EmoteDispatcher_Test<>DispatchEmoteTrigger_NoEmotes,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>AlternativesWithSteps,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>OverviewFull,LazyTest
icosa-gallery@open-brush,FbxSceneTest<>TestNodeCount,LazyTest
Unity-Technologies@EditorXR,SetEditingContextImplementor<>LoadUserSettings_NewerThanProjectSettings,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>TODO_UI_CanStartNavigationWhenNothingIsSelected,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>CalculateUVBounds_BoundingBoxFSameSize2_CorrectResults,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromSingle,LazyTest
Innoactive@Creator,DefaultFileSystemTests<>Read,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_Receiver_Returns_Null_If_Receiver_Is_MergeOnly,LazyTest
addyi@SoftwareCity,OverviewElementsTest<>InsertElementTest,LazyTest
mateo-a@holbertonschool-csharp,MatrixTests<>Divide_by_Zero,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanSetUpSplitScreen,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Clears_IsMono_When_Running_Under_DotNet,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleWithin180OfZero,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>AllParameters,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_mocapdatacom_2,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>ChangeBindingsControlSchemesCommand_CanRemoveControlSchemes,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_DisplayIndexMatchesDisplayWithTouchscreenOnOverlayCanvas,LazyTest
icosa-gallery@open-brush,FbxExporterTest<>TestInitializeNullIOSettings,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Sets_GoogleMapsApiKey_To_Local_Clients_When_Key_Present_And_Switch_Set,LazyTest
vradarserver@vrs,AircraftSanityCheckerTests<>AircraftSanityChecker_CheckPosition_Returns_Correct_Values,LazyTest
vradarserver@vrs,RoundTests<>Round_TrackAltitude_Does_Not_Crash_If_Passed_Excessive_Value,LazyTest
stefaanvermassen@virtual-museum-app,UserTest<>SaveUserInformation_SaveNewName_NewNameSaved,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanChangeControlsOnActions,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_06_03_TryRegisterMixedRealityDataProviderByName,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_06_MixedRealityDataProviderNameDoesNotReturn,LazyTest
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutHorizontalReversed,LazyTest
dioram@Elektronik,RetranslatorTests<>PointsTest,LazyTest
vradarserver@vrs,PolarPlotsSliceJsonTests<>PolarPlotsSliceJson_ToModel_Returns_Plots_In_Angle_Order,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileNameFromFullPath_Returns_Correct_FileName,LazyTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_LocalDecode_Produces_Correct_Results_For_CPR101_Tables,LazyTest
virtuallynaked@virtually-naked,MassMomentTest<>TestAddFlexibleInPlace,LazyTest
augcog@ISAACS_Interface,CompressionTest<>Empty,LazyTest
addyi@SoftwareCity,OverviewElementsTest<>IsEmptyTest,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>ArrayTest,LazyTest
vrm-c@UniVRM,GltfJsonUtilTests<>Empty2_extensionsUsed,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>MakingGhostRunHomeMakesGhostNotEdible,LazyTest
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutInputHorizontal,LazyTest
dioram@Elektronik,RetranslatorTests<>LinesTest,LazyTest
FarahKamleh@Group4.Project3,BvhLoaderTests<>GuessBoneMapping_cgspeed,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxATopLeft_CorrectResults,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithTransition,LazyTest
PastaTime@DataRepVR,InteractionCShapeTests<>GetDebugLines,LazyTest
vradarserver@vrs,StreamHelperTests<>StreamHelper_CopyStream_Copies_Source_To_Destination,LazyTest
RussellXie7@Unity_Hololens_Dev,VectorExtensionsTests<>Vector2Collection_Median,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Returns_Null_When_Passed_Empty_String,LazyTest
virtuallynaked@virtually-naked,SwingTest<>TestCalculateDeltaEdgeCases,LazyTest
willychang21@MapboxARGame,TileCoverTest<>Helsinki,LazyTest
vrm-c@UniVRM,CopyTextureTests<>CopyAttributes,LazyTest
UMI3D@UMI3D-SDK,JsonParsingTests<>UnknownNodeExtension,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxBTop_ThrowsException,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_CannotLoad,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleAllPositive,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_FalseFalse,LazyTest
icosa-gallery@open-brush,FbxIOSettingsTest<>TestIdentity,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveAllBindings,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>CoordinatesNull,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanOperateMultiplayerUILocallyUsingGamepads,LazyTest
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelper_ConvertToBaseStationMessageType_Converts_Unknown_Text_Correctly,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>CreateGameObjectWithComponent_OneArg_TypeAsGeneric,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector2Collection_Median_Empty,LazyTest
RussellXie7@Unity_Hololens_Dev,VectorExtensionsTests<>Vector2Collection_Median_Empty,LazyTest
icosa-gallery@open-brush,FbxIOSettingsTest<>TestSetBoolProp,LazyTest
virtuallynaked@virtually-naked,SwingTest<>TestApplyDeltaEdgeCases,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>RangeFrom,LazyTest
mateo-a@holbertonschool-csharp,Tests<>Test_NullList,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_MovingAndClickingMouseDoesNotAllocateGCMemory,LazyTest
vradarserver@vrs,FeedJsonTests<>FeedJson_ToModel_Returns_Null_If_Passed_Invisible_Feed,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentParentCanvasGroupInteractableShouldMakeSelectableInteractable,LazyTest
UMI3D@UMI3D-SDK,AndPoseCondition_Test<>Check_NullTrue,LazyTest
UMI3D@UMI3D-SDK,NotPoseCondition_Test<>Check_True,LazyTest
XRTK@com.xrtk.core,TestFixture_01_UnityInputManagerHelperTests<>Test02_TestRemoveCustomMappings,LazyTest
immersivecognition@unity-experiment-framework,TestFileSaver<>AbsolutePath,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxARight_CorrectResults,LazyTest
vradarserver@vrs,CidrTests<>Cidr_Parse_Parses_Addresses_Correctly,LazyTest
dioram@Elektronik,ParsingTests<>PoseStamped,LazyTest
UMI3D@UMI3D-SDK,PoseAnimatorLoader_Test<>Load_Null,LazyTest
virtuallynaked@virtually-naked,MassMomentTest<>TestAddingMassMoments,LazyTest
addyi@SoftwareCity,OverviewElementsTest<>GetElementTest,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_OneArg_ClonesActiveAtOrigin,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleFiveNinetys,LazyTest
virtuallynaked@virtually-naked,SwingTest<>FuzzCalculateDelta,LazyTest
vradarserver@vrs,JavascriptHelperTests<>JavascriptHelper_FormatStringLiteral_Escapes_Single_Quotes_In_String,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromGamepad,LazyTest
mateo-a@holbertonschool-csharp,Tests<>Test_EmptyList,LazyTest
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutHorizontal,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromMultiplePointers,LazyTest
FarahKamleh@Group4.Project3,JsonParserTest<>ParseTest,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GenerateChecksum_Generates_Correct_Checksum_For_Known_Content,LazyTest
UMI3D@UMI3D-SDK,JsonParsingTests<>SparseAccessors,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_Receiver_Returns_Null_If_Receiver_Is_Null,LazyTest
